Wall time,Step,Value
1711826117.9318697,1,14.166544914245605
1711826159.269098,3,16.981948852539062
1711826180.9836943,4,17.860008239746094
1711826203.5361345,5,18.391860961914062
1711826269.3488283,8,21.532268524169922
1711826313.2228136,10,22.00822639465332
1711826335.1204972,11,22.241880416870117
1711826357.0560212,12,22.398849487304688
1711826400.8603811,14,22.615747451782227
1711826422.7978117,15,22.7513484954834
1711826444.8027542,16,22.86052703857422
1711826466.808198,17,22.94896125793457
1711826488.7423134,18,23.096399307250977
1711826510.694314,19,23.15530014038086
1711826532.6146162,20,23.241458892822266
1711826554.5317876,21,23.33974838256836
1711826576.4590528,22,23.37425422668457
1711826598.3678305,23,23.41646385192871
1711826620.2707238,24,23.536283493041992
1711826664.1320944,26,23.703407287597656
1711826686.0386379,27,23.822683334350586
1711826707.9599729,28,23.85791778564453
1711826729.8699734,29,23.868741989135742
1711826751.7792892,30,23.92780113220215
1711826773.769297,31,24.018484115600586
1711826795.6507845,32,24.143335342407227
1711826817.6099362,33,24.191884994506836
1711826839.5286746,34,24.270673751831055
1711826861.4650967,35,24.41651725769043
1711826905.2892714,37,24.62967872619629
1711826927.2113726,38,24.64147186279297
1711826949.1188653,39,24.754465103149414
1711826971.052717,40,24.81977081298828
1711826992.9551508,41,24.92764663696289
1711827036.8057516,43,25.00535011291504
1711827058.7163186,44,25.011859893798828
1711827124.4312155,47,25.205440521240234
1711827146.24024,48,25.27210235595703
1711827168.1500037,49,25.362789154052734
1711827190.0635278,50,25.385828018188477
1711827220.975112,51,25.368572235107422
1711827242.8795047,52,25.45549964904785
1711827264.818094,53,25.467458724975586
1711827286.7455602,54,25.59197425842285
1711827308.6906302,55,25.56045150756836
1711827330.505243,56,25.63764190673828
1711827374.2741144,58,25.669109344482422
1711827396.190461,59,25.71635627746582
1711827440.0220523,61,25.84539031982422
1711827461.9312093,62,25.876895904541016
1711827483.871747,63,25.917863845825195
1711827505.8270712,64,25.881052017211914
1711827549.650266,66,26.041046142578125
1711827571.4295886,67,26.076234817504883
1711827593.2818613,68,26.085058212280273
1711827615.1477096,69,26.15713119506836
1711827659.0180159,71,26.23684310913086
1711827680.9675484,72,26.21733856201172
1711827702.8097668,73,26.29179573059082
1711827724.757872,74,26.233972549438477
1711827746.6132407,75,26.435365676879883
1711827768.5209708,76,26.47295379638672
1711827790.4387422,77,26.423625946044922
1711827812.2424774,78,26.432144165039062
1711827834.0992327,79,26.483034133911133
1711827856.0564528,80,26.614648818969727
1711827877.999874,81,26.63007926940918
1711827899.9739885,82,26.720914840698242
1711827921.933611,83,26.630359649658203
1711827943.7757623,84,26.5538330078125
1711827965.5741415,85,26.679500579833984
1711827987.4651942,86,26.85604476928711
1711828009.3614745,87,26.89736557006836
1711828031.297808,88,26.758846282958984
1711828053.1522572,89,26.9743595123291
1711828075.0513303,90,26.892505645751953
1711828096.8459678,91,27.001283645629883
1711828140.6173587,93,27.04654312133789
1711828184.4720004,95,27.053390502929688
1711828206.3416088,96,27.10152244567871
1711828228.1772335,97,27.24387550354004
1711828293.803663,100,27.26993179321289
1711828324.7770278,101,27.34880828857422
1711828346.715831,102,27.273149490356445
1711828390.4611416,104,27.49655532836914
1711828412.3526015,105,27.490205764770508
1711828434.198538,106,27.506193161010742
1711828456.1178682,107,27.569580078125
1711828478.0506246,108,27.522655487060547
1711828499.8669763,109,27.393795013427734
1711828521.7253966,110,27.626708984375
1711828543.6702154,111,27.72144317626953
1711828565.5940676,112,27.694913864135742
1711828587.4721386,113,27.757057189941406
1711828631.2480125,115,27.78697395324707
1711828653.116523,116,27.875232696533203
1711828675.019827,117,27.843421936035156
1711828696.8593142,118,27.94110870361328
1711828718.8385243,119,27.841386795043945
1711828740.8119857,120,27.987741470336914
1711828762.707007,121,27.8697509765625
1711828784.5360255,122,27.951953887939453
1711828806.372088,123,28.10629653930664
1711828828.258437,124,28.060787200927734
1711828872.0086427,126,28.191598892211914
1711828893.9008894,127,28.116832733154297
1711828915.723584,128,28.191211700439453
1711828937.6016266,129,28.286312103271484
1711828959.547544,130,28.24938201904297
1711828981.4104743,131,28.297452926635742
1711829003.3521156,132,28.209421157836914
1711829025.1935706,133,28.19315528869629
1711829068.9226182,135,28.541263580322266
1711829112.6035004,137,28.399337768554688
1711829134.4938445,138,28.422863006591797
1711829156.354339,139,28.58633804321289
1711829178.25045,140,28.537694931030273
1711829200.0778558,141,28.439035415649414
1711829221.9295862,142,28.610200881958008
1711829243.876651,143,28.504552841186523
1711829265.7043147,144,28.64521026611328
1711829287.6363175,145,28.65268325805664
1711829309.5430982,146,28.64936637878418
1711829331.4062085,147,28.69648551940918
1711829353.3744926,148,28.75153160095215
1711829375.2875354,149,28.867965698242188
1711829428.0712016,151,28.749591827392578
1711829471.731272,153,28.825361251831055
1711829493.5648773,154,28.760839462280273
1711829515.3920043,155,28.854318618774414
1711829559.1189685,157,28.826292037963867
1711829580.9639063,158,28.917993545532227
1711829602.8948894,159,29.117145538330078
1711829624.8422325,160,28.924617767333984
1711829646.6738162,161,28.98611831665039
1711829668.503912,162,28.85240364074707
1711829690.364819,163,28.995651245117188
1711829712.212414,164,29.037378311157227
1711829734.0732574,165,28.985382080078125
1711829755.9482915,166,29.24934196472168
1711829777.8945482,167,29.123037338256836
1711829821.6856294,169,28.982622146606445
1711829843.5275302,170,29.223302841186523
1711829865.3389537,171,29.264049530029297
1711829887.297928,172,29.331260681152344
1711829909.1920419,173,29.202409744262695
1711829930.9962964,174,29.23969078063965
1711829952.8542924,175,29.352943420410156
1711829974.8132248,176,29.22663688659668
1711829996.6956928,177,29.252605438232422
1711830018.6278052,178,29.381315231323242
1711830040.8929667,179,29.40166473388672
1711830084.7647936,181,29.254568099975586
1711830106.6148667,182,29.44175910949707
1711830128.5526345,183,29.422489166259766
1711830150.4261932,184,29.32546615600586
1711830172.2878153,185,29.29281997680664
1711830194.1560736,186,29.439252853393555
1711830215.994452,187,29.414461135864258
1711830281.6541977,190,29.487791061401367
1711830303.5088568,191,29.443532943725586
1711830325.3247163,192,29.44344139099121
1711830347.1972733,193,29.53449058532715
1711830369.1413438,194,29.375164031982422
1711830390.9921844,195,29.532108306884766
1711830412.8472528,196,29.586294174194336
1711830456.677498,198,29.60077476501465
1711830478.5985188,199,29.45686912536621
1711830500.5012636,200,29.71341323852539
1711830531.4737513,201,29.570594787597656
1711830575.2222385,203,29.664600372314453
1711830597.0734193,204,29.562355041503906
1711830618.9591286,205,29.66632843017578
1711830640.8214037,206,29.583065032958984
1711830662.673588,207,29.592609405517578
1711830684.5642753,208,29.709430694580078
1711830706.4128835,209,29.766136169433594
1711830728.2688117,210,29.74995231628418
1711830750.1429303,211,29.54658317565918
1711830772.0428662,212,29.881465911865234
1711830815.9271557,214,29.530488967895508
1711830837.7608657,215,29.760116577148438
1711830859.7141225,216,29.767316818237305
1711830881.5931823,217,29.71692657470703
1711830925.3259146,219,29.792600631713867
1711830947.1523142,220,29.89265251159668
1711830969.140593,221,29.731340408325195
1711830990.991326,222,29.659860610961914
1711831012.8630145,223,29.877676010131836
1711831034.7267692,224,29.807109832763672
1711831056.6107497,225,29.955501556396484
1711831078.5448658,226,29.793821334838867
1711831100.4044392,227,29.779558181762695
1711831165.959901,230,29.77593421936035
1711831187.831271,231,29.86006736755371
1711831209.6369836,232,29.938491821289062
1711831231.5138812,233,29.793720245361328
1711831253.322416,234,30.03870964050293
1711831275.3043396,235,30.0521183013916
1711831297.2269075,236,29.939157485961914
1711831319.09757,237,29.910659790039062
1711831340.9821253,238,29.780141830444336
1711831362.9075387,239,29.94184684753418
1711831384.766158,240,29.91495132446289
1711831428.4881647,242,29.979337692260742
1711831450.3305845,243,29.996864318847656
1711831472.159317,244,29.871545791625977
1711831494.0226188,245,29.901874542236328
1711831515.8909729,246,30.009113311767578
1711831537.7392218,247,30.074567794799805
1711831559.674315,248,30.182207107543945
1711831581.6285484,249,30.11072540283203
1711831603.486851,250,29.937763214111328
1711831678.1906304,253,30.1109619140625
1711831700.008006,254,30.21485137939453
1711831721.955013,255,30.175914764404297
1711831743.7763638,256,30.15483856201172
1711831787.485202,258,30.183616638183594
1711831809.3924189,259,30.171632766723633
1711831831.2335258,260,30.127233505249023
1711831853.0919354,261,30.1583251953125
1711831896.9075346,263,30.39512062072754
1711831918.8231533,264,30.32353973388672
1711831962.5298455,266,30.26003646850586
1711832006.2794447,268,30.08827018737793
1711832028.0602295,269,30.316884994506836
1711832071.808791,271,30.463661193847656
1711832093.707839,272,30.211896896362305
1711832137.4014382,274,30.3839054107666
1711832159.2592363,275,30.351503372192383
1711832181.1428554,276,30.502105712890625
1711832203.0348358,277,30.43829917907715
1711832246.7314203,279,30.284109115600586
1711832268.5318718,280,30.432668685913086
1711832290.3884518,281,30.350122451782227
1711832312.247735,282,30.316986083984375
1711832334.0884533,283,30.359230041503906
1711832356.056424,284,30.497072219848633
1711832377.8979979,285,30.591266632080078
1711832399.8244457,286,30.464323043823242
1711832421.6626778,287,30.401578903198242
1711832443.5084984,288,30.372024536132812
1711832465.3487773,289,30.49042510986328
1711832487.2072482,290,30.573091506958008
1711832509.0236533,291,30.56671714782715
1711832530.898637,292,30.317026138305664
1711832552.7546668,293,30.643796920776367
1711832596.6815622,295,30.657665252685547
1711832618.5962553,296,30.674793243408203
1711832640.5133538,297,30.429595947265625
1711832662.4047306,298,30.62112045288086
1711832684.2387908,299,30.519344329833984
1711832706.0307393,300,30.487701416015625
1711832736.821889,301,30.380050659179688
1711832758.6900623,302,30.678258895874023
1711832780.6323333,303,30.70064926147461
1711832802.587299,304,30.57842254638672
1711832824.5737696,305,30.61528205871582
1711832846.432599,306,30.68247413635254
1711832868.292654,307,30.611536026000977
1711832890.1592467,308,30.6442813873291
1711832912.0164447,309,30.756587982177734
1711832933.9324722,310,30.640729904174805
1711832977.59927,312,30.766582489013672
1711832999.5312085,313,30.82718276977539
1711833021.4579208,314,30.669818878173828
1711833043.344881,315,30.71200942993164
1711833065.1939213,316,30.75709342956543
1711833086.9929807,317,30.587528228759766
1711833130.6468623,319,30.736419677734375
1711833152.5001779,320,30.719118118286133
1711833174.3721998,321,30.78244972229004
1711833196.2288005,322,30.83502197265625
1711833218.1486425,323,30.790769577026367
1711833261.9221208,325,30.91107749938965
1711833283.7661173,326,30.710128784179688
1711833327.4442217,328,30.797943115234375
1711833371.1412914,330,30.668869018554688
1711833393.0323014,331,30.803804397583008
1711833414.8372946,332,30.93161964416504
1711833436.764708,333,30.973434448242188
1711833458.7228425,334,30.929513931274414
1711833480.6021836,335,30.830686569213867
1711833502.4322443,336,30.93988609313965
1711833524.29708,337,30.77776336669922
1711833546.2039483,338,30.8663272857666
1711833568.0693412,339,30.92974281311035
1711833611.7031248,341,30.79206657409668
1711833633.5403152,342,30.93020248413086
1711833655.3567197,343,30.9051513671875
1711833677.2131884,344,30.94131851196289
1711833699.0371315,345,30.956729888916016
1711833720.910275,346,30.989025115966797
1711833742.890643,347,31.058168411254883
1711833764.8100002,348,31.039485931396484
1711833786.6657586,349,31.030776977539062
1711833808.4801586,350,30.994277954101562
1711833839.351749,351,30.993408203125
1711833883.0315902,353,30.908750534057617
1711833904.8918874,354,30.988725662231445
1711833926.7756798,355,31.014705657958984
1711833948.5812085,356,30.885225296020508
1711833992.271341,358,31.0528564453125
1711834014.1713247,359,30.882299423217773
1711834057.8581784,361,31.105735778808594
1711834079.822122,362,31.06641387939453
1711834101.7029407,363,30.98944091796875
1711834123.561549,364,30.936931610107422
1711834145.4538863,365,30.974279403686523
1711834167.2875915,366,30.91416358947754
1711834189.1180558,367,31.117713928222656
1711834211.0886223,368,31.099454879760742
1711834232.9003472,369,30.97732162475586
1711834254.7609603,370,31.03938102722168
1711834320.3375373,373,31.051225662231445
1711834342.2121277,374,31.085865020751953
1711834364.0319338,375,31.26447105407715
1711834385.919903,376,31.197402954101562
1711834407.729764,377,31.190216064453125
1711834429.5495887,378,31.20416259765625
1711834451.4070625,379,31.16421127319336
1711834473.2220104,380,31.283496856689453
1711834517.0332954,382,31.169885635375977
1711834538.980925,383,31.047826766967773
1711834582.749565,385,30.964920043945312
1711834604.6371512,386,31.131921768188477
1711834626.49995,387,31.1419620513916
1711834691.9586008,390,31.174161911010742
1711834713.8333127,391,31.1730899810791
1711834735.7113526,392,31.125680923461914
1711834757.5098372,393,31.14410400390625
1711834779.4005976,394,31.196327209472656
1711834801.2347376,395,31.328632354736328
1711834823.1649895,396,31.128507614135742
1711834845.0223157,397,31.29612159729004
1711834866.8476202,398,31.249313354492188
1711834888.7509568,399,31.214921951293945
1711834910.6055715,400,31.225887298583984
1711834941.4025524,401,31.236425399780273
1711834963.251858,402,31.20807456970215
1711834985.1287718,403,31.234756469726562
1711835006.9705756,404,31.235578536987305
1711835028.8469489,405,31.274715423583984
1711835050.6532617,406,31.17563819885254
1711835072.5291014,407,31.322078704833984
1711835094.4437325,408,31.141801834106445
1711835116.263511,409,31.152240753173828
1711835138.1225758,410,31.31622314453125
1711835159.978515,411,31.261186599731445
1711835203.7861164,413,31.312503814697266
1711835225.6629176,414,31.392009735107422
1711835247.5385823,415,31.30076789855957
1711835269.3898733,416,31.37105369567871
1711835335.1339276,419,31.36165428161621
1711835357.0141208,420,31.461063385009766
1711835378.8796155,421,31.463302612304688
1711835400.7305508,422,31.385854721069336
1711835422.584862,423,31.39243507385254
1711835444.4733229,424,31.376543045043945
1711835466.2785804,425,31.25910758972168
1711835488.207736,426,31.35964584350586
1711835510.1417167,427,31.320709228515625
1711835531.97748,428,31.398231506347656
1711835575.8821042,430,31.36229133605957
1711835597.7844315,431,31.46712303161621
1711835619.6533542,432,31.4483642578125
1711835685.3070545,435,31.20379638671875
1711835707.1866162,436,31.39931869506836
1711835728.9802754,437,31.31298828125
1711835750.88929,438,31.47871971130371
1711835772.7643232,439,31.499027252197266
1711835794.768476,440,31.584999084472656
1711835816.7486575,441,31.54680633544922
1711835838.5883033,442,31.430309295654297
1711835882.3404338,444,31.484243392944336
1711835904.2216449,445,31.361448287963867
1711835926.1038601,446,31.515151977539062
1711835947.9568262,447,31.47200584411621
1711836044.5764802,451,31.492809295654297
1711836066.3755789,452,31.532848358154297
1711836088.2788389,453,31.422279357910156
1711836110.1516752,454,31.544527053833008
1711836132.0728211,455,31.630874633789062
1711836154.1011648,456,31.497018814086914
1711836175.9674277,457,31.46747398376465
1711836219.7224483,459,31.614768981933594
1711836241.5446668,460,31.511245727539062
1711836263.4348075,461,31.561084747314453
1711836285.2993767,462,31.462644577026367
1711836307.1941972,463,31.570131301879883
1711836329.0512161,464,31.60684585571289
1711836350.8919888,465,31.526782989501953
1711836372.755057,466,31.49274253845215
1711836394.6155763,467,31.66040802001953
