Wall time,Step,Value
1711826117.9322658,1,0.3870152533054352
1711826159.269562,3,0.5143698453903198
1711826180.984072,4,0.5360602140426636
1711826203.536511,5,0.5482269525527954
1711826269.349245,8,0.6168895959854126
1711826313.223233,10,0.6437309384346008
1711826335.1208396,11,0.6551738381385803
1711826357.0564373,12,0.6654290556907654
1711826400.8607738,14,0.6832133531570435
1711826422.7982616,15,0.6915104389190674
1711826444.8031516,16,0.699350118637085
1711826466.8085964,17,0.7068247199058533
1711826488.7427824,18,0.7142424583435059
1711826510.6947622,19,0.7211902141571045
1711826532.6150174,20,0.7276373505592346
1711826554.5322027,21,0.7342020869255066
1711826576.4594216,22,0.7400842905044556
1711826598.368211,23,0.7455571293830872
1711826620.2711277,24,0.7512495517730713
1711826664.1324773,26,0.7618289589881897
1711826686.0390441,27,0.767031729221344
1711826707.9604018,28,0.7715760469436646
1711826729.870498,29,0.7756701111793518
1711826751.7797012,30,0.7798712253570557
1711826773.7697442,31,0.7839872241020203
1711826795.651216,32,0.7880262136459351
1711826817.6102808,33,0.791473388671875
1711826839.5290608,34,0.7948320508003235
1711826861.4654717,35,0.7986598014831543
1711826905.2896588,37,0.8052850961685181
1711826927.2118037,38,0.8076770305633545
1711826949.1192524,39,0.8108115196228027
1711826971.0530894,40,0.8128827810287476
1711826992.955599,41,0.8154619336128235
1711827036.8061602,43,0.8200168013572693
1711827058.7167158,44,0.8216091990470886
1711827124.4316235,47,0.8273390531539917
1711827146.2406623,48,0.829355776309967
1711827168.1503286,49,0.8313578963279724
1711827190.0639381,50,0.8327382802963257
1711827220.9755347,51,0.8341178297996521
1711827242.8797715,52,0.8358172178268433
1711827264.818479,53,0.8370088934898376
1711827286.745994,54,0.8390014171600342
1711827308.6910205,55,0.8400787711143494
1711827330.5056467,56,0.8416967988014221
1711827374.274578,58,0.8442199230194092
1711827396.1908526,59,0.8455485105514526
1711827440.0224423,61,0.8482515811920166
1711827461.9316254,62,0.8495311141014099
1711827483.8721182,63,0.85102379322052
1711827505.8274558,64,0.851780891418457
1711827549.6506948,66,0.8543775081634521
1711827571.4299812,67,0.8559249043464661
1711827593.2822316,68,0.8571012616157532
1711827615.1481216,69,0.8581922650337219
1711827659.0185068,71,0.8606769442558289
