Wall time,Step,Value
1711565320.5282145,1,13.18075180053711
1711565361.818256,3,16.38227653503418
1711565383.271306,4,16.96654510498047
1711565405.213058,5,17.747934341430664
1711565471.2032647,8,20.299352645874023
1711565515.1662455,10,21.215824127197266
1711565537.1640537,11,21.46003532409668
1711565559.1577852,12,21.653284072875977
1711565603.1696758,14,21.989044189453125
1711565625.1601536,15,22.08860969543457
1711565647.1443112,16,22.24466896057129
1711565669.1508746,17,22.374794006347656
1711565691.206787,18,22.46504783630371
1711565713.2784526,19,22.57859992980957
1711565735.3186123,20,22.649795532226562
1711565757.3579829,21,22.726200103759766
1711565779.3629124,22,22.83122444152832
1711565801.3221452,23,22.904016494750977
1711565823.3359025,24,22.998821258544922
1711565867.183481,26,23.124238967895508
1711565889.1739748,27,23.21013832092285
1711565911.1480231,28,23.266183853149414
1711565933.1724916,29,23.312578201293945
1711565955.1521008,30,23.3795166015625
1711565977.1427004,31,23.437297821044922
1711565999.1626244,32,23.509620666503906
1711566021.1852207,33,23.540498733520508
1711566043.2383559,34,23.59971809387207
1711566065.2437282,35,23.655370712280273
1711566109.2962825,37,23.74628257751465
1711566131.3331552,38,23.80629539489746
1711566153.4115236,39,23.837398529052734
1711566175.440175,40,23.91184425354004
1711566197.472939,41,23.93964195251465
1711566241.3689818,43,24.06853675842285
1711566263.386831,44,24.063148498535156
1711566329.2203524,47,24.22502899169922
1711566351.1583037,48,24.262130737304688
1711566373.2093225,49,24.296566009521484
1711566395.2323098,50,24.363061904907227
1711566426.3883057,51,24.502260208129883
1711566448.3734484,52,24.480243682861328
1711566470.276382,53,24.58545684814453
1711566492.4145684,54,24.631250381469727
1711566514.3959315,55,24.65622901916504
1711566536.3528712,56,24.73887825012207
1711566580.3626404,58,24.902162551879883
1711566602.3103945,59,24.989473342895508
1711566646.3306987,61,25.08124351501465
1711566668.3063676,62,25.102588653564453
1711566690.2205653,63,25.197139739990234
1711566712.2648048,64,25.199016571044922
1711566756.187745,66,25.287864685058594
1711566778.1328318,67,25.347064971923828
1711566800.1206453,68,25.363441467285156
1711566822.0855362,69,25.301509857177734
1711566865.9272208,71,25.487457275390625
1711566887.9090903,72,25.500404357910156
1711566909.9056919,73,25.50906753540039
1711566931.8345242,74,25.477428436279297
1711566953.7027702,75,25.586284637451172
1711566975.7018578,76,25.578584671020508
1711566997.6013412,77,25.65632438659668
1711567019.5276377,78,25.67535400390625
1711567041.48228,79,25.686443328857422
1711567063.4849322,80,25.74016761779785
1711567085.4656858,81,25.725915908813477
1711567107.3254113,82,25.8775634765625
1711567129.3057892,83,25.816429138183594
1711567151.1856136,84,25.783037185668945
1711567173.1132522,85,25.861177444458008
1711567195.033859,86,25.90025520324707
1711567216.9989495,87,26.010114669799805
1711567239.023264,88,25.997255325317383
1711567260.9367764,89,26.00275993347168
1711567282.8359046,90,26.063831329345703
1711567304.8447256,91,26.06035041809082
1711567348.6907158,93,26.09451675415039
1711567392.659188,95,26.10906410217285
1711567414.5706217,96,26.211078643798828
1711567436.60241,97,26.159021377563477
1711567502.520017,100,26.278980255126953
1711567533.8055885,101,26.256000518798828
1711567555.7668984,102,26.32022476196289
1711567599.5026917,104,26.378965377807617
1711567621.4491677,105,26.429832458496094
1711567643.4092433,106,26.500751495361328
1711567665.370839,107,26.55828094482422
1711567687.2950933,108,26.49895668029785
1711567709.1753674,109,26.470474243164062
1711567731.065629,110,26.51572608947754
1711567752.9772985,111,26.593536376953125
1711567774.9595659,112,26.587234497070312
1711567796.7813408,113,26.600156784057617
1711567840.686954,115,26.72246742248535
1711567862.6738126,116,26.73137855529785
1711567884.5990405,117,26.724990844726562
1711567906.4233541,118,26.783687591552734
1711567928.4188378,119,26.7391357421875
1711567950.2831483,120,26.874935150146484
1711567972.2890966,121,26.80124855041504
1711567994.1938775,122,26.78632926940918
1711568016.0629265,123,26.896995544433594
1711568038.0064871,124,26.945289611816406
1711568081.9424512,126,26.9625186920166
1711568103.832419,127,26.9842529296875
1711568125.7652395,128,27.025148391723633
1711568147.692193,129,26.978551864624023
1711568169.6381488,130,27.079734802246094
1711568191.6237624,131,27.11150360107422
1711568213.6223953,132,27.15146827697754
1711568235.5853338,133,27.084901809692383
1711568279.5016189,135,27.117828369140625
1711568323.4201694,137,27.18587875366211
1711568345.2653317,138,27.270368576049805
1711568367.253148,139,27.342166900634766
1711568389.279476,140,27.315946578979492
1711568411.179737,141,27.203447341918945
1711568433.0678558,142,27.415864944458008
1711568455.0567074,143,27.457992553710938
1711568477.0093622,144,27.373592376708984
1711568498.8521256,145,27.477222442626953
1711568520.8542118,146,27.512622833251953
1711568542.8045688,147,27.475963592529297
1711568564.6570385,148,27.550247192382812
1711568586.5653543,149,27.568618774414062
1711568639.5586536,151,27.49549102783203
1711568683.365715,153,27.654827117919922
1711568705.3151734,154,27.649152755737305
1711568727.209255,155,27.722309112548828
1711568771.0480528,157,27.727827072143555
1711568793.0051718,158,27.736709594726562
1711568814.9390988,159,27.735137939453125
1711568836.8262622,160,27.858247756958008
1711568858.761135,161,27.826595306396484
1711568880.6458836,162,27.802600860595703
1711568902.5504613,163,27.984098434448242
1711568924.5471368,164,28.006263732910156
1711568946.550906,165,27.93488883972168
1711568968.4362702,166,28.01858139038086
1711568990.4359124,167,28.084590911865234
1711569034.2058363,169,27.938404083251953
1711569056.0192907,170,28.09453773498535
1711569078.0379288,171,28.106853485107422
1711569100.0252805,172,28.06307029724121
1711569121.9418895,173,28.236818313598633
1711569144.0084755,174,28.174402236938477
1711569165.8563664,175,28.260982513427734
1711569187.8318937,176,28.222461700439453
1711569209.7582078,177,28.135190963745117
1711569231.6693223,178,28.22539520263672
1711569254.4085934,179,28.318056106567383
1711569298.2820387,181,28.375659942626953
1711569320.2737913,182,28.37808609008789
1711569342.2418044,183,28.221792221069336
1711569364.1250832,184,28.27073097229004
1711569386.025322,185,28.36668586730957
1711569407.9260528,186,28.444101333618164
1711569429.8707707,187,28.47589683532715
1711569495.79908,190,28.640954971313477
1711569517.7747262,191,28.456296920776367
1711569539.6823013,192,28.58576774597168
1711569561.5670679,193,28.605396270751953
1711569583.476538,194,28.58127784729004
1711569605.370102,195,28.63325309753418
1711569627.2122881,196,28.72395896911621
1711569671.1483638,198,28.66596031188965
1711569693.0400481,199,28.693540573120117
1711569714.8942192,200,28.761611938476562
1711569745.9752629,201,28.653392791748047
1711569789.7696702,203,28.935455322265625
1711569811.7437043,204,28.779043197631836
1711569833.6283264,205,28.89734649658203
1711569855.598694,206,28.78780174255371
1711569877.4681082,207,28.767576217651367
1711569899.3433383,208,28.90886688232422
1711569921.1967828,209,28.921606063842773
1711569943.1372893,210,28.859609603881836
1711569965.0066762,211,28.925323486328125
1711569986.8831754,212,29.039731979370117
1711570030.725171,214,28.95086097717285
1711570052.5955572,215,28.978700637817383
1711570074.4798698,216,29.064970016479492
1711570096.4639845,217,28.899810791015625
1711570140.2828443,219,29.056495666503906
1711570162.2086248,220,29.114805221557617
1711570184.1787925,221,29.065200805664062
1711570206.0283494,222,29.068225860595703
1711570227.9639475,223,29.09989356994629
1711570249.803343,224,29.209148406982422
1711570271.7519271,225,29.176237106323242
1711570293.713602,226,29.112154006958008
1711570315.59008,227,29.411733627319336
1711570381.3254538,230,29.206546783447266
1711570403.1849575,231,29.123960494995117
1711570425.0651863,232,29.35382080078125
1711570446.8913603,233,29.287639617919922
1711570468.7897263,234,29.225242614746094
1711570490.649329,235,29.38015365600586
1711570512.5634906,236,29.480302810668945
1711570534.5308762,237,29.488811492919922
1711570556.615946,238,29.369409561157227
1711570578.5429568,239,29.278017044067383
1711570600.4083529,240,29.353679656982422
1711570644.2268002,242,29.47317123413086
1711570666.0902593,243,29.585811614990234
1711570688.0664744,244,29.38936996459961
1711570709.9162447,245,29.508882522583008
1711570731.7215376,246,29.553077697753906
1711570753.5909913,247,29.668088912963867
1711570775.552293,248,29.726613998413086
1711570797.463852,249,29.557966232299805
1711570819.3655207,250,29.550813674926758
1711570894.1234808,253,29.712305068969727
1711570915.9915273,254,29.7425479888916
1711570937.9552417,255,29.72751808166504
1711570959.8683813,256,29.629409790039062
1711571003.6744964,258,29.875408172607422
1711571025.668418,259,29.90750503540039
1711571047.6604178,260,29.77663230895996
1711571069.5422566,261,29.611906051635742
1711571113.536969,263,29.942720413208008
1711571135.356194,264,29.861398696899414
1711571179.093305,266,29.854082107543945
1711571222.838794,268,29.891040802001953
1711571244.7174568,269,30.123258590698242
1711571288.5554857,271,29.977867126464844
1711571310.4619462,272,30.0930118560791
1711571354.292779,274,30.09390640258789
1711571376.1887577,275,29.99820899963379
1711571398.099059,276,30.116430282592773
1711571419.9560175,277,30.167236328125
1711571463.9969018,279,29.99114418029785
1711571485.8221033,280,30.213869094848633
1711571507.7406056,281,30.147329330444336
1711571529.5520797,282,30.097047805786133
1711571551.4777997,283,30.320842742919922
1711571573.4886959,284,30.18584442138672
1711571595.395624,285,30.180150985717773
1711571617.2990322,286,30.276287078857422
