Wall time,Step,Value
1711565320.5286438,1,0.35894933342933655
1711565361.818796,3,0.47915396094322205
1711565383.2717984,4,0.5040993690490723
1711565405.2135081,5,0.5205826163291931
1711565471.2038577,8,0.562209963798523
1711565515.1666856,10,0.5948997735977173
1711565537.1645002,11,0.6064044237136841
1711565559.1582153,12,0.6167006492614746
1711565603.1701615,14,0.6351096630096436
1711565625.160651,15,0.6434255838394165
1711565647.1447875,16,0.6513325572013855
1711565669.15127,17,0.6586912870407104
1711565691.2072444,18,0.6655313372612
1711565713.2789047,19,0.6721691489219666
1711565735.3190346,20,0.6782877445220947
1711565757.358502,21,0.6845190525054932
1711565779.3633027,22,0.6904493570327759
1711565801.3225894,23,0.6960893273353577
1711565823.3364596,24,0.7017515897750854
1711565867.1839368,26,0.7126814126968384
1711565889.1743586,27,0.7179991602897644
1711565911.148203,28,0.722953200340271
1711565933.172935,29,0.7277255058288574
1711565955.152588,30,0.7324111461639404
1711565977.1431055,31,0.7367587089538574
1711565999.163071,32,0.7411273717880249
1711566021.1856122,33,0.7451530694961548
1711566043.238781,34,0.7491319179534912
1711566065.2441883,35,0.7529553771018982
1711566109.2967703,37,0.7601959109306335
1711566131.3335717,38,0.7636189460754395
1711566153.4119837,39,0.7669247984886169
1711566175.4406435,40,0.7702470421791077
1711566197.4733481,41,0.7732250690460205
1711566241.369505,43,0.7795966863632202
1711566263.387244,44,0.7821004986763
1711566329.2208505,47,0.790399432182312
1711566351.158764,48,0.7928274273872375
1711566373.209759,49,0.7952212691307068
1711566395.2327766,50,0.7974969148635864
1711566426.3887722,51,0.8000845909118652
1711566448.373891,52,0.8019546866416931
1711566470.2769392,53,0.8040910959243774
1711566492.415012,54,0.8059840798377991
1711566514.396473,55,0.8076524138450623
1711566536.3532882,56,0.8096086978912354
1711566580.3630717,58,0.8130877017974854
1711566602.310856,59,0.8149529695510864
1711566646.3311405,61,0.8178917169570923
1711566668.3068416,62,0.8194831013679504
1711566690.2210295,63,0.8211314678192139
1711566712.2651901,64,0.8224589228630066
1711566756.1882029,66,0.8250659704208374
1711566778.1333418,67,0.8268254399299622
1711566800.121088,68,0.8278082013130188
1711566822.0859768,69,0.8283276557922363
1711566865.9276428,71,0.8312264680862427
1711566887.9095302,72,0.8323643207550049
1711566909.9061148,73,0.833339512348175
1711566931.834729,74,0.8341156244277954
1711566953.7032096,75,0.8355879783630371
1711566975.7022796,76,0.8367988467216492
1711566997.6018448,77,0.8377789258956909
1711567019.5280688,78,0.8389148712158203
1711567041.4825604,79,0.8397060036659241
1711567063.485344,80,0.840796172618866
1711567085.4660738,81,0.8415004014968872
1711567107.3258324,82,0.843042254447937
1711567129.306208,83,0.8434159755706787
1711567151.186065,84,0.8441686630249023
1711567173.1138022,85,0.8454561233520508
1711567195.0342984,86,0.8464979529380798
1711567216.9993014,87,0.8478485345840454
1711567239.0237339,88,0.8483974933624268
1711567260.9371843,89,0.8490241169929504
1711567282.8363116,90,0.8500490188598633
1711567304.8451798,91,0.8509350419044495
1711567348.6911237,93,0.8526185154914856
1711567392.6596448,95,0.8540552854537964
1711567414.5711033,96,0.8551346063613892
1711567436.602889,97,0.8554583787918091
1711567502.5206475,100,0.8580074310302734
1711567533.8061445,101,0.8588313460350037
1711567555.7673254,102,0.8597708344459534
1711567599.5031142,104,0.8614345192909241
1711567621.4496975,105,0.8621224164962769
1711567643.409678,106,0.8631162047386169
1711567665.3712938,107,0.864574134349823
1711567687.295505,108,0.8645141124725342
1711567709.1758354,109,0.8652504086494446
1711567731.066053,110,0.8660444021224976
1711567752.977816,111,0.8674293160438538
1711567774.9600105,112,0.8680092096328735
1711567796.781852,113,0.8687037825584412
1711567840.687454,115,0.8704513907432556
1711567862.6742604,116,0.8712135553359985
1711567884.5995193,117,0.8715459108352661
1711567906.4237802,118,0.8724587559700012
1711567928.419207,119,0.8730754256248474
1711567950.283606,120,0.8743791580200195
1711567972.2896116,121,0.8743665218353271
1711567994.1943357,122,0.8747494220733643
1711568016.0633929,123,0.8758493065834045
1711568038.006887,124,0.8767054080963135
1711568081.9428504,126,0.8785650134086609
1711568103.832846,127,0.8787407875061035
1711568125.765697,128,0.8799200057983398
1711568147.6926153,129,0.879808783531189
1711568169.6385698,130,0.8812285661697388
1711568191.6241448,131,0.8816232085227966
1711568213.622814,132,0.8823084235191345
1711568235.5857868,133,0.8830955028533936
1711568279.5020378,135,0.8840402960777283
1711568323.4206045,137,0.885012686252594
1711568345.2657778,138,0.8862813711166382
1711568367.2535472,139,0.8873479962348938
1711568389.2797065,140,0.8876989483833313
1711568411.1801784,141,0.887795090675354
1711568433.0683162,142,0.8889827728271484
1711568455.0571191,143,0.889813244342804
1711568477.0098553,144,0.8900139927864075
1711568498.8524961,145,0.890604555606842
1711568520.8546362,146,0.8915484547615051
1711568542.8049119,147,0.8919083476066589
1711568564.6574194,148,0.8928176760673523
1711568586.5658362,149,0.8934771418571472
1711568639.559053,151,0.8935866355895996
1711568683.366216,153,0.8957516551017761
1711568705.3155484,154,0.8962389826774597
1711568727.2096736,155,0.8964821100234985
1711568771.0484624,157,0.8984925746917725
1711568793.005556,158,0.8982155919075012
1711568814.939521,159,0.8987735509872437
1711568836.8267193,160,0.8999698758125305
1711568858.7615411,161,0.9006332755088806
1711568880.6463594,162,0.901188850402832
1711568902.5507998,163,0.9021193981170654
1711568924.547644,164,0.9026126265525818
1711568946.5513418,165,0.9023532271385193
1711568968.436678,166,0.9039255380630493
1711568990.4363086,167,0.9045481085777283
1711569034.206254,169,0.904174268245697
1711569056.0197442,170,0.9056130647659302
1711569078.0384214,171,0.906272292137146
1711569100.0257938,172,0.9065342545509338
1711569121.9423218,173,0.9078912734985352
1711569144.0088828,174,0.9070636034011841
1711569165.8567894,175,0.9081572890281677
1711569187.8322954,176,0.9089869260787964
1711569209.758726,177,0.9090403318405151
1711569231.6698143,178,0.9101313352584839
1711569254.4089844,179,0.9106429219245911
1711569298.2825315,181,0.9111828804016113
1711569320.2742238,182,0.9118552207946777
1711569342.2422981,183,0.911149799823761
1711569364.125498,184,0.9121662378311157
1711569386.0257978,185,0.9129539728164673
1711569407.9265392,186,0.9143370985984802
1711569429.871215,187,0.9143938422203064
1711569495.7994633,190,0.9158713817596436
1711569517.7751822,191,0.9155820608139038
1711569539.6828344,192,0.9172154664993286
1711569561.5675213,193,0.9171897172927856
1711569583.4770555,194,0.9173720479011536
1711569605.3705494,195,0.9174940586090088
1711569627.2125003,196,0.9185311198234558
1711569671.1488209,198,0.9184826016426086
1711569693.0404823,199,0.9188821315765381
1711569714.8946369,200,0.9201960563659668
1711569745.9756465,201,0.9204391837120056
1711569789.7700927,203,0.9217273592948914
1711569811.7441328,204,0.9211376309394836
1711569833.6289444,205,0.9224168062210083
1711569855.5990515,206,0.9220417141914368
1711569877.4685314,207,0.922271728515625
1711569899.3438036,208,0.9233701229095459
1711569921.197176,209,0.9223484396934509
1711569943.1376748,210,0.9238331317901611
1711569965.0071127,211,0.9243482351303101
1711569986.8835452,212,0.9257757067680359
1711570030.7256315,214,0.9254552721977234
1711570052.595983,215,0.9258936047554016
1711570074.4802907,216,0.9260234236717224
1711570096.464388,217,0.9259384870529175
1711570140.2832608,219,0.9265360832214355
1711570162.2090623,220,0.9275365471839905
1711570184.1791475,221,0.9281822443008423
1711570206.0288208,222,0.9286094903945923
1711570227.9643214,223,0.928573727607727
1711570249.8037944,224,0.9292845726013184
1711570271.7523558,225,0.9288130402565002
1711570293.7140687,226,0.9290316104888916
1711570315.5905082,227,0.9311732649803162
1711570381.3258307,230,0.9306744337081909
1711570403.185371,231,0.9302743077278137
1711570425.0656912,232,0.9316161274909973
1711570446.8918145,233,0.9315032958984375
1711570468.7900927,234,0.9311648607254028
1711570490.6498015,235,0.9318612217903137
1711570512.563943,236,0.9333053827285767
1711570534.531301,237,0.9334673285484314
1711570556.616399,238,0.933210015296936
1711570578.5432978,239,0.9332892894744873
1711570600.4088066,240,0.9334902167320251
1711570644.2272563,242,0.9346835017204285
1711570666.09072,243,0.9353655576705933
1711570688.066856,244,0.9355632066726685
1711570709.916687,245,0.9352872967720032
1711570731.722041,246,0.9357540607452393
1711570753.591402,247,0.9370033144950867
1711570775.5527227,248,0.9370991587638855
1711570797.4642506,249,0.9368546605110168
1711570819.365965,250,0.936397910118103
1711570894.1239052,253,0.9384377002716064
1711570915.9919758,254,0.9383074641227722
1711570937.955664,255,0.9389163255691528
1711570959.868823,256,0.9387025833129883
1711571003.6749158,258,0.9400133490562439
1711571025.6688237,259,0.9402738809585571
1711571047.6607966,260,0.939769983291626
1711571069.5426822,261,0.9386784434318542
1711571113.5374386,263,0.94133061170578
1711571135.3566284,264,0.9408879280090332
1711571179.0937667,266,0.9405393600463867
1711571222.8392458,268,0.942199170589447
1711571244.7178926,269,0.9429359436035156
1711571288.555886,271,0.9420284032821655
1711571310.4625401,272,0.943112850189209
1711571354.2932038,274,0.9439857006072998
1711571376.1892376,275,0.9431460499763489
1711571398.099445,276,0.9439660310745239
1711571419.9564764,277,0.9437515735626221
1711571463.997274,279,0.9435663819313049
1711571485.822581,280,0.9449959993362427
1711571507.7410302,281,0.9446514248847961
1711571529.5524826,282,0.9440626502037048
1711571551.4783342,283,0.946283221244812
1711571573.4891698,284,0.9456861615180969
1711571595.396114,285,0.945896327495575
1711571617.299475,286,0.9460962414741516
1711571639.2121174,287,0.9455974698066711
1711571661.0931797,288,0.9456678628921509
1711571682.9470606,289,0.9468395709991455
1711571704.881185,290,0.9466804265975952
1711571726.939308,291,0.9469650983810425
1711571748.8092241,292,0.947134792804718
1711571770.690987,293,0.9480364322662354
1711571814.459857,295,0.9475237727165222
1711571836.3587809,296,0.9478179812431335
1711571858.2097726,297,0.948089599609375
1711571880.088253,298,0.9479219317436218
1711571901.96262,299,0.9476131200790405
1711571923.8511107,300,0.9482422471046448
1711571954.7805007,301,0.9480528831481934
1711571976.630487,302,0.9487015008926392
1711571998.583124,303,0.9488257765769958
1711572020.4458883,304,0.9488543272018433
1711572042.3564165,305,0.9491226077079773
1711572064.2479737,306,0.9498842358589172
1711572086.2292337,307,0.9498133063316345
1711572108.132047,308,0.9495282173156738
1711572130.0372596,309,0.9497855305671692
1711572151.98343,310,0.9495787620544434
1711572195.7871573,312,0.9506118297576904
1711572217.7468567,313,0.95135098695755
1711572239.745206,314,0.950874924659729
1711572261.659548,315,0.9498018622398376
1711572283.4928489,316,0.9499387145042419
1711572305.394626,317,0.949608325958252
1711572349.225072,319,0.9520074129104614
1711572371.09952,320,0.9517995715141296
1711572393.0164301,321,0.9526383876800537
1711572414.995966,322,0.9516503810882568
1711572436.8623226,323,0.9515455365180969
1711572480.6972697,325,0.9515421390533447
1711572502.582236,326,0.95192551612854
1711572546.3948827,328,0.952466607093811
1711572590.2455354,330,0.95175701379776
1711572612.1596394,331,0.9526768326759338
1711572634.2046964,332,0.9529625773429871
1711572656.135362,333,0.9530744552612305
1711572678.120461,334,0.9530729055404663
1711572699.9567866,335,0.9529219269752502
1711572721.8758638,336,0.9542985558509827
1711572743.8404849,337,0.9536857604980469
1711572765.7612627,338,0.9536567330360413
1711572787.7147834,339,0.9531459808349609
1711572831.5130577,341,0.9539996981620789
1711572853.4959035,342,0.9540183544158936
1711572875.3669584,343,0.9541695713996887
1711572897.2451746,344,0.9542791843414307
1711572919.1326146,345,0.9545313119888306
1711572941.2023122,346,0.9540078639984131
1711572963.106605,347,0.9543773531913757
1711572985.029651,348,0.9544404149055481
